iter,tokens_seen,train_loss,val_loss,val_ppl,lr,tokens_per_sec,mfu,grad_norm,h_norm_mean,h_delta_mean,h_delta_min,attn_ent_mean,step_losses
3650,239271936,4.1751,,,0.000199,55749,5.81,0.0000,,,,,
3660,239927296,4.0110,,,0.000198,55787,5.82,0.0000,,,,,
3670,240582656,4.0019,,,0.000197,55766,5.83,0.0000,,,,,
3680,241238016,3.9835,,,0.000197,55847,5.84,0.0000,,,,,
3690,241893376,4.3058,,,0.000196,55609,5.84,0.0000,,,,,
3700,242548736,4.0780,,,0.000196,55842,5.85,0.0000,,,,,
3710,243204096,4.1416,,,0.000195,55611,5.86,0.0000,,,,,
3720,243859456,4.1178,,,0.000195,55666,5.86,0.0000,,,,,
3730,244514816,4.3596,,,0.000194,56003,5.87,0.0000,,,,,
3740,245170176,3.9239,,,0.000194,55705,5.87,0.0000,,,,,
3750,245825536,4.1116,,,0.000193,55824,5.88,0.0000,,,,,
3760,246480896,4.2350,,,0.000193,55887,5.88,0.0000,,,,,
3770,247136256,4.1549,,,0.000192,55830,5.88,0.0000,,,,,
3780,247791616,4.1515,,,0.000191,55801,5.89,0.0000,,,,,
3790,248446976,4.0482,,,0.000191,55749,5.89,0.0000,,,,,
3800,249102336,4.2504,,,0.000190,55613,5.89,0.0000,,,,,
3810,249757696,4.2202,,,0.000190,55934,5.89,0.0000,,,,,
3820,250413056,4.2675,,,0.000189,55682,5.89,0.0000,,,,,
3830,251068416,4.1716,,,0.000189,55760,5.90,0.0000,,,,,
3840,251723776,4.0278,,,0.000188,55800,5.90,0.0000,,,,,
3850,252379136,3.9287,,,0.000188,55796,5.90,0.0000,,,,,
3860,253034496,3.9510,,,0.000187,55696,5.90,0.0000,,,,,
3870,253689856,4.0212,,,0.000186,62454,5.97,0.0000,,,,,
3880,254345216,4.1718,,,0.000186,55753,5.97,0.0000,,,,,
3890,255000576,4.1740,,,0.000185,55798,5.96,0.0000,,,,,
3900,255655936,3.9562,,,0.000185,55681,5.95,0.0000,,,,,
3910,256311296,4.0362,,,0.000184,55906,5.95,0.0000,,,,,
3920,256966656,3.9638,,,0.000184,55662,5.95,0.0000,,,,,
3930,257622016,3.9367,,,0.000183,55950,5.94,0.0000,,,,,
3940,258277376,3.8574,,,0.000182,55721,5.94,0.0000,,,,,
3950,258932736,4.0184,,,0.000182,55847,5.94,0.0000,,,,,
3960,259588096,3.9975,,,0.000181,55719,5.94,0.0000,,,,,
3970,260243456,4.1368,,,0.000181,55902,5.93,0.0000,,,,,
3980,260898816,3.9917,,,0.000180,55636,5.93,0.0000,,,,,
3990,261554176,4.1466,,,0.000180,55767,5.93,0.0000,,,,,
4000,262144000,4.0707,4.2190,67.96,0.000179,,5.93,,,,,,
4000,262209536,4.1073,,,0.000179,5207,5.39,0.0000,,,,,
4000,262209536,,,,,,,,0.7323,7.27627,4.16244,3.1677,
4010,262864896,4.1518,,,0.000179,55786,5.44,0.0000,,,,,
4020,263520256,4.1406,,,0.000178,55921,5.49,0.0000,,,,,
4030,264175616,4.2247,,,0.000177,55758,5.53,0.0000,,,,,
4040,264830976,4.2298,,,0.000177,55739,5.57,0.0000,,,,,
4050,265486336,4.1911,,,0.000176,55896,5.61,0.0000,,,,,
4060,266141696,3.8445,,,0.000176,56029,5.64,0.0000,,,,,
4070,266797056,4.1619,,,0.000175,55806,5.67,0.0000,,,,,
4080,267452416,4.0190,,,0.000175,55846,5.69,0.0000,,,,,
4090,268107776,3.8362,,,0.000174,55960,5.72,0.0000,,,,,
4100,268763136,4.0085,,,0.000173,55898,5.74,0.0000,,,,,
4110,269418496,4.1311,,,0.000173,55646,5.75,0.0000,,,,,
4120,270073856,4.0674,,,0.000172,55555,5.77,0.0000,,,,,
4130,270729216,4.0244,,,0.000172,55586,5.78,0.0000,,,,,
4140,271384576,4.2205,,,0.000171,55951,5.79,0.0000,,,,,
4150,272039936,4.1036,,,0.000171,55812,5.81,0.0000,,,,,
4160,272695296,4.1552,,,0.000170,55545,5.81,0.0000,,,,,
4170,273350656,3.9924,,,0.000170,55694,5.82,0.0000,,,,,
4180,274006016,4.0794,,,0.000169,55674,5.83,0.0000,,,,,
4190,274661376,3.9225,,,0.000168,124784,6.57,0.0000,,,,,
4200,275316736,4.1631,,,0.000168,55810,6.50,0.0000,,,,,
4210,275972096,4.2397,,,0.000167,55648,6.44,0.0000,,,,,
4220,276627456,4.1991,,,0.000167,55792,6.39,0.0000,,,,,
4230,277282816,4.0780,,,0.000166,55894,6.34,0.0000,,,,,
4240,277938176,3.9657,,,0.000166,55811,6.30,0.0000,,,,,
4250,278593536,4.0983,,,0.000165,55924,6.26,0.0000,,,,,
4260,279248896,3.9616,,,0.000164,56120,6.23,0.0000,,,,,
4270,279904256,4.0321,,,0.000164,55602,6.20,0.0000,,,,,
4280,280559616,3.8854,,,0.000163,55736,6.17,0.0000,,,,,
4290,281214976,4.0535,,,0.000163,55850,6.14,0.0000,,,,,
4300,281870336,4.1395,,,0.000162,55916,6.12,0.0000,,,,,
4310,282525696,3.8758,,,0.000162,55711,6.10,0.0000,,,,,
4320,283181056,4.0693,,,0.000161,55848,6.08,0.0000,,,,,
4330,283836416,4.0121,,,0.000160,55807,6.07,0.0000,,,,,
4340,284491776,4.1714,,,0.000160,55881,6.05,0.0000,,,,,
4350,285147136,4.0495,,,0.000159,55823,6.04,0.0000,,,,,
4360,285802496,4.2283,,,0.000159,55773,6.03,0.0000,,,,,
4370,286457856,3.9631,,,0.000158,55636,6.01,0.0000,,,,,
4380,287113216,4.0200,,,0.000158,55646,6.00,0.0000,,,,,
4390,287768576,3.9509,,,0.000157,55983,5.99,0.0000,,,,,
4400,288423936,4.0250,,,0.000157,55638,5.98,0.0000,,,,,
4410,289079296,4.0113,,,0.000156,55650,5.98,0.0000,,,,,
4420,289734656,4.0753,,,0.000155,55928,5.97,0.0000,,,,,
4430,290390016,4.1452,,,0.000155,55848,5.97,0.0000,,,,,
4440,291045376,4.1203,,,0.000154,56066,5.96,0.0000,,,,,
4450,291700736,3.9922,,,0.000154,55805,5.96,0.0000,,,,,
4460,292356096,3.9616,,,0.000153,55706,5.95,0.0000,,,,,
4470,293011456,4.1907,,,0.000153,55860,5.95,0.0000,,,,,
4480,293666816,4.1619,,,0.000152,55593,5.94,0.0000,,,,,
4490,294322176,3.9771,,,0.000151,55813,5.94,0.0000,,,,,
4500,294912000,4.0169,4.1970,66.49,0.000151,,5.94,,,,,,
4500,294977536,4.0144,,,0.000151,5138,5.40,0.0000,,,,,
4510,295632896,3.9798,,,0.000150,60656,5.50,0.0000,,,,,
4520,296288256,4.1237,,,0.000150,55923,5.55,0.0000,,,,,
4530,296943616,4.0830,,,0.000149,55823,5.58,0.0000,,,,,
4540,297598976,3.9262,,,0.000149,55666,5.62,0.0000,,,,,
4550,298254336,4.0059,,,0.000148,55781,5.65,0.0000,,,,,
4560,298909696,4.0391,,,0.000148,55720,5.67,0.0000,,,,,
4570,299565056,3.9992,,,0.000147,55929,5.70,0.0000,,,,,
4580,300220416,4.2133,,,0.000146,55819,5.72,0.0000,,,,,
4590,300875776,4.0097,,,0.000146,55776,5.74,0.0000,,,,,
4600,301531136,3.9222,,,0.000145,55757,5.76,0.0000,,,,,
4610,302186496,4.0190,,,0.000145,55770,5.77,0.0000,,,,,
4620,302841856,4.0456,,,0.000144,55828,5.79,0.0000,,,,,
4630,303497216,3.8480,,,0.000144,55844,5.80,0.0000,,,,,
4640,304152576,4.2408,,,0.000143,55596,5.81,0.0000,,,,,
4650,304807936,4.1577,,,0.000142,55627,5.82,0.0000,,,,,
4660,305463296,3.9606,,,0.000142,55765,5.83,0.0000,,,,,
4670,306118656,3.9499,,,0.000141,55748,5.83,0.0000,,,,,
4680,306774016,4.1161,,,0.000141,55783,5.84,0.0000,,,,,
4690,307429376,4.0245,,,0.000140,55910,5.85,0.0000,,,,,
4700,308084736,4.1266,,,0.000140,55691,5.86,0.0000,,,,,
4710,308740096,3.8878,,,0.000139,55645,5.86,0.0000,,,,,
4720,309395456,3.9936,,,0.000139,55689,5.86,0.0000,,,,,
4730,310050816,4.0987,,,0.000138,55597,5.87,0.0000,,,,,
4740,310706176,4.0921,,,0.000137,55886,5.87,0.0000,,,,,
4750,311361536,3.8524,,,0.000137,55672,5.88,0.0000,,,,,
4760,312016896,3.9626,,,0.000136,55793,5.88,0.0000,,,,,
4770,312672256,3.9749,,,0.000136,55768,5.88,0.0000,,,,,
4780,313327616,3.9517,,,0.000135,56046,5.89,0.0000,,,,,
4790,313982976,4.0559,,,0.000135,55798,5.89,0.0000,,,,,
4800,314638336,4.1158,,,0.000134,55837,5.89,0.0000,,,,,
4810,315293696,3.9957,,,0.000134,55622,5.89,0.0000,,,,,
4820,315949056,4.1572,,,0.000133,55824,5.90,0.0000,,,,,
4830,316604416,4.0474,,,0.000133,57325,5.91,0.0000,,,,,
4840,317259776,3.9197,,,0.000132,55746,5.91,0.0000,,,,,
4850,317915136,3.9592,,,0.000131,55599,5.91,0.0000,,,,,
4860,318570496,4.0721,,,0.000131,55839,5.91,0.0000,,,,,
4870,319225856,3.8917,,,0.000130,55649,5.91,0.0000,,,,,
4880,319881216,4.0272,,,0.000130,55739,5.91,0.0000,,,,,
4890,320536576,4.0375,,,0.000129,55778,5.91,0.0000,,,,,
4900,321191936,3.9564,,,0.000129,55628,5.91,0.0000,,,,,
4910,321847296,3.9521,,,0.000128,55826,5.91,0.0000,,,,,
4920,322502656,4.0096,,,0.000128,55788,5.91,0.0000,,,,,
4930,323158016,4.0148,,,0.000127,55718,5.91,0.0000,,,,,
4940,323813376,3.9657,,,0.000127,55654,5.91,0.0000,,,,,
4950,324468736,3.8568,,,0.000126,55773,5.91,0.0000,,,,,
4960,325124096,3.9151,,,0.000125,55663,5.91,0.0000,,,,,
4970,325779456,4.0634,,,0.000125,55818,5.91,0.0000,,,,,
4980,326434816,4.0345,,,0.000124,55860,5.91,0.0000,,,,,
4990,327090176,3.9474,,,0.000124,55884,5.91,0.0000,,,,,
5000,327680000,3.9932,4.1410,62.87,0.000123,,5.91,,,,,,
5000,327745536,4.1717,,,0.000123,5144,5.37,0.0000,,,,,
5000,327745536,,,,,,,,0.6990,7.26096,3.97911,3.1884,
5010,328400896,4.0208,,,0.000123,55801,5.43,0.0000,,,,,
5020,329056256,3.9921,,,0.000122,55729,5.48,0.0000,,,,,
5030,329711616,4.0236,,,0.000122,55904,5.52,0.0000,,,,,
5040,330366976,4.2500,,,0.000121,55734,5.56,0.0000,,,,,
5050,331022336,4.0036,,,0.000121,55642,5.59,0.0000,,,,,
5060,331677696,3.8808,,,0.000120,55874,5.63,0.0000,,,,,
5070,332333056,3.8724,,,0.000120,55907,5.66,0.0000,,,,,
5080,332988416,4.1180,,,0.000119,55708,5.68,0.0000,,,,,
5090,333643776,3.9734,,,0.000118,55768,5.70,0.0000,,,,,
5100,334299136,4.0821,,,0.000118,55669,5.72,0.0000,,,,,
5110,334954496,3.8556,,,0.000117,55824,5.74,0.0000,,,,,
5120,335609856,3.9023,,,0.000117,55649,5.76,0.0000,,,,,
5130,336265216,4.0196,,,0.000116,55985,5.78,0.0000,,,,,
5140,336920576,3.8466,,,0.000116,55818,5.79,0.0000,,,,,
5150,337575936,4.0187,,,0.000115,57750,5.82,0.0000,,,,,
5160,338231296,3.9661,,,0.000115,123753,6.55,0.0000,,,,,
5170,338886656,3.8670,,,0.000114,124833,7.22,0.0000,,,,,
5180,339542016,4.0566,,,0.000114,124819,7.82,0.0000,,,,,
5190,340197376,4.0904,,,0.000113,124835,8.36,0.0000,,,,,
5200,340852736,4.0509,,,0.000113,124830,8.85,0.0000,,,,,
5210,341508096,3.9043,,,0.000112,124815,9.29,0.0000,,,,,
5220,342163456,3.9811,,,0.000112,124836,9.68,0.0000,,,,,
5230,342818816,4.0797,,,0.000111,124839,10.04,0.0000,,,,,
5240,343474176,3.9567,,,0.000111,124811,10.36,0.0000,,,,,
5250,344129536,3.8644,,,0.000110,124840,10.64,0.0000,,,,,
5260,344784896,4.1050,,,0.000110,124833,10.90,0.0000,,,,,
5270,345440256,4.0802,,,0.000109,124830,11.14,0.0000,,,,,
5280,346095616,3.9994,,,0.000109,124822,11.34,0.0000,,,,,
5290,346750976,3.9852,,,0.000108,124830,11.53,0.0000,,,,,
5300,347406336,3.8193,,,0.000108,124824,11.70,0.0000,,,,,
5310,348061696,3.7404,,,0.000107,124854,11.86,0.0000,,,,,
5320,348717056,3.9943,,,0.000106,124806,11.99,0.0000,,,,,
5330,349372416,4.0371,,,0.000106,124841,12.12,0.0000,,,,,
5340,350027776,4.1331,,,0.000105,124854,12.23,0.0000,,,,,
5350,350683136,3.9151,,,0.000105,124836,12.33,0.0000,,,,,
5360,351338496,4.0555,,,0.000104,124806,12.42,0.0000,,,,,
5370,351993856,4.0700,,,0.000104,124801,12.50,0.0000,,,,,
5380,352649216,3.8858,,,0.000103,124820,12.57,0.0000,,,,,
5390,353304576,4.0639,,,0.000103,124842,12.64,0.0000,,,,,
5400,353959936,3.8307,,,0.000102,124822,12.70,0.0000,,,,,
5410,354615296,3.8237,,,0.000102,124824,12.75,0.0000,,,,,
5420,355270656,4.0029,,,0.000101,124828,12.80,0.0000,,,,,
5430,355926016,3.9760,,,0.000101,124859,12.84,0.0000,,,,,
5440,356581376,3.9369,,,0.000100,124834,12.88,0.0000,,,,,
5450,357236736,3.8258,,,0.000100,124836,12.92,0.0000,,,,,
5460,357892096,3.9798,,,0.000099,124829,12.95,0.0000,,,,,
5470,358547456,3.8539,,,0.000099,124818,12.98,0.0000,,,,,
5480,359202816,3.8539,,,0.000098,124838,13.00,0.0000,,,,,
5490,359858176,3.9690,,,0.000098,124835,13.02,0.0000,,,,,
5500,360448000,3.9726,4.1303,62.20,0.000098,,13.02,,,,,,
5500,360513536,3.9735,,,0.000098,10466,11.83,0.0000,,,,,
5510,361168896,4.0790,,,0.000097,124840,11.97,0.0000,,,,,
5520,361824256,3.9368,,,0.000097,124826,12.10,0.0000,,,,,
5530,362479616,3.7899,,,0.000096,124834,12.21,0.0000,,,,,
5540,363134976,3.7809,,,0.000096,124830,12.31,0.0000,,,,,
5550,363790336,3.9339,,,0.000095,124846,12.41,0.0000,,,,,
5560,364445696,3.7513,,,0.000095,124826,12.49,0.0000,,,,,
5570,365101056,4.1003,,,0.000094,124813,12.56,0.0000,,,,,
5580,365756416,4.0451,,,0.000094,124804,12.63,0.0000,,,,,
5590,366411776,4.0270,,,0.000093,124831,12.69,0.0000,,,,,
5600,367067136,4.0704,,,0.000093,124803,12.74,0.0000,,,,,
5610,367722496,3.7674,,,0.000092,124820,12.79,0.0000,,,,,
5620,368377856,3.8768,,,0.000092,124832,12.84,0.0000,,,,,
5630,369033216,3.9586,,,0.000091,124814,12.87,0.0000,,,,,
5640,369688576,3.8261,,,0.000091,124822,12.91,0.0000,,,,,
5650,370343936,4.1119,,,0.000090,124813,12.94,0.0000,,,,,
5660,370999296,3.9786,,,0.000090,124817,12.97,0.0000,,,,,
5670,371654656,4.0121,,,0.000089,124817,13.00,0.0000,,,,,
5680,372310016,3.9661,,,0.000089,124817,13.02,0.0000,,,,,
5690,372965376,3.8780,,,0.000088,124804,13.04,0.0000,,,,,
5700,373620736,3.9812,,,0.000088,124820,13.06,0.0000,,,,,
5710,374276096,3.8695,,,0.000087,124806,13.08,0.0000,,,,,
5720,374931456,4.0856,,,0.000087,124813,13.09,0.0000,,,,,
5730,375586816,3.9651,,,0.000087,124820,13.11,0.0000,,,,,
5740,376242176,4.0144,,,0.000086,124815,13.12,0.0000,,,,,
5750,376897536,3.9884,,,0.000086,124811,13.13,0.0000,,,,,
5760,377552896,3.8877,,,0.000085,124799,13.14,0.0000,,,,,
5770,378208256,4.0212,,,0.000085,124830,13.15,0.0000,,,,,
5780,378863616,3.9561,,,0.000084,124795,13.16,0.0000,,,,,
5790,379518976,4.0249,,,0.000084,124804,13.16,0.0000,,,,,
5800,380174336,4.0484,,,0.000083,124702,13.17,0.0000,,,,,
5810,380829696,3.8788,,,0.000083,124778,13.17,0.0000,,,,,
5820,381485056,3.9918,,,0.000082,124798,13.18,0.0000,,,,,
5830,382140416,4.0307,,,0.000082,124834,13.18,0.0000,,,,,
5840,382795776,3.9332,,,0.000082,124802,13.19,0.0000,,,,,
5850,383451136,3.9726,,,0.000081,124811,13.19,0.0000,,,,,
5860,384106496,3.6895,,,0.000081,124814,13.20,0.0000,,,,,
5870,384761856,3.9876,,,0.000080,124832,13.20,0.0000,,,,,
5880,385417216,4.0641,,,0.000080,124827,13.20,0.0000,,,,,
5890,386072576,3.8654,,,0.000079,124826,13.21,0.0000,,,,,
5900,386727936,3.9295,,,0.000079,124789,13.21,0.0000,,,,,
5910,387383296,3.9611,,,0.000079,124823,13.21,0.0000,,,,,
5920,388038656,3.8771,,,0.000078,124842,13.21,0.0000,,,,,
5930,388694016,3.9955,,,0.000078,124833,13.21,0.0000,,,,,
5940,389349376,3.9705,,,0.000077,124824,13.22,0.0000,,,,,
5950,390004736,3.9581,,,0.000077,124775,13.22,0.0000,,,,,
5960,390660096,3.9515,,,0.000076,124813,13.22,0.0000,,,,,
5970,391315456,3.6459,,,0.000076,124818,13.22,0.0000,,,,,
5980,391970816,3.9559,,,0.000076,124810,13.22,0.0000,,,,,
5990,392626176,3.9343,,,0.000075,124824,13.22,0.0000,,,,,
6000,393216000,3.9264,4.1053,60.66,0.000075,,13.22,,,,,,
6000,393281536,4.0722,,,0.000075,10479,12.01,0.0000,,,,,
6000,393281536,,,,,,,,0.6647,6.87632,3.85139,3.1276,
6010,393936896,3.7877,,,0.000074,124829,12.13,0.0000,,,,,
6020,394592256,4.0593,,,0.000074,124781,12.24,0.0000,,,,,
6030,395247616,4.0461,,,0.000073,124822,12.34,0.0000,,,,,
6040,395902976,3.8493,,,0.000073,124800,12.43,0.0000,,,,,
6050,396558336,3.8985,,,0.000073,124800,12.51,0.0000,,,,,
6060,397213696,4.0524,,,0.000072,124795,12.58,0.0000,,,,,
6070,397869056,3.9170,,,0.000072,124816,12.65,0.0000,,,,,
6080,398524416,3.8638,,,0.000071,124809,12.70,0.0000,,,,,
6090,399179776,3.9875,,,0.000071,124809,12.76,0.0000,,,,,
6100,399835136,3.9383,,,0.000071,124834,12.80,0.0000,,,,,
6110,400490496,4.0358,,,0.000070,124812,12.85,0.0000,,,,,
6120,401145856,4.0167,,,0.000070,124820,12.88,0.0000,,,,,
6130,401801216,4.0753,,,0.000069,124797,12.92,0.0000,,,,,
6140,402456576,4.1113,,,0.000069,124811,12.95,0.0000,,,,,
6150,403111936,4.0334,,,0.000069,124783,12.98,0.0000,,,,,
6160,403767296,3.8526,,,0.000068,124813,13.00,0.0000,,,,,
6170,404422656,3.8618,,,0.000068,124815,13.03,0.0000,,,,,
6180,405078016,3.8973,,,0.000067,124803,13.05,0.0000,,,,,
6190,405733376,3.9448,,,0.000067,124803,13.06,0.0000,,,,,
6200,406388736,3.8765,,,0.000067,124824,13.08,0.0000,,,,,
6210,407044096,3.8586,,,0.000066,124808,13.10,0.0000,,,,,
6220,407699456,3.8914,,,0.000066,124822,13.11,0.0000,,,,,
6230,408354816,3.9553,,,0.000065,124809,13.12,0.0000,,,,,
6240,409010176,3.9162,,,0.000065,124789,13.13,0.0000,,,,,
6250,409665536,4.0529,,,0.000065,124806,13.14,0.0000,,,,,
6260,410320896,3.7654,,,0.000064,124809,13.15,0.0000,,,,,
6270,410976256,3.9141,,,0.000064,124798,13.16,0.0000,,,,,
6280,411631616,3.7684,,,0.000064,124827,13.16,0.0000,,,,,
6290,412286976,3.8244,,,0.000063,124810,13.17,0.0000,,,,,
6300,412942336,3.9695,,,0.000063,124816,13.18,0.0000,,,,,
6310,413597696,3.7261,,,0.000062,124818,13.18,0.0000,,,,,
6320,414253056,3.9492,,,0.000062,124795,13.19,0.0000,,,,,
6330,414908416,3.8592,,,0.000062,124811,13.19,0.0000,,,,,
6340,415563776,4.1119,,,0.000061,124823,13.19,0.0000,,,,,
6350,416219136,3.9213,,,0.000061,124805,13.20,0.0000,,,,,
6360,416874496,3.8715,,,0.000061,124793,13.20,0.0000,,,,,
6370,417529856,3.8872,,,0.000060,124807,13.20,0.0000,,,,,
6380,418185216,3.8259,,,0.000060,124890,13.21,0.0000,,,,,
6390,418840576,3.9818,,,0.000060,124813,13.21,0.0000,,,,,
6400,419495936,3.9365,,,0.000059,124819,13.21,0.0000,,,,,
6410,420151296,4.0580,,,0.000059,124829,13.21,0.0000,,,,,
6420,420806656,3.8623,,,0.000059,124788,13.21,0.0000,,,,,
6430,421462016,3.9104,,,0.000058,124802,13.22,0.0000,,,,,
6440,422117376,3.8745,,,0.000058,124806,13.22,0.0000,,,,,
6450,422772736,3.7565,,,0.000057,124792,13.22,0.0000,,,,,
6460,423428096,4.0678,,,0.000057,124791,13.22,0.0000,,,,,
6470,424083456,3.9672,,,0.000057,124819,13.22,0.0000,,,,,
6480,424738816,3.6673,,,0.000056,124816,13.22,0.0000,,,,,
6490,425394176,3.8503,,,0.000056,124816,13.22,0.0000,,,,,
6500,425984000,3.8922,4.0910,59.80,0.000056,,13.22,,,,,,
6500,426049536,3.8005,,,0.000056,10459,12.01,0.0000,,,,,
6510,426704896,4.1234,,,0.000055,124834,12.13,0.0000,,,,,
6520,427360256,3.7615,,,0.000055,124787,12.24,0.0000,,,,,
6530,428015616,3.9547,,,0.000055,124829,12.34,0.0000,,,,,
6540,428670976,3.7830,,,0.000054,124855,12.43,0.0000,,,,,
6550,429326336,3.9615,,,0.000054,124828,12.51,0.0000,,,,,
6560,429981696,3.7871,,,0.000054,124823,12.58,0.0000,,,,,
6570,430637056,3.8467,,,0.000054,124848,12.65,0.0000,,,,,
6580,431292416,3.7548,,,0.000053,124796,12.71,0.0000,,,,,
6590,431947776,3.9456,,,0.000053,124863,12.76,0.0000,,,,,
6600,432603136,3.9474,,,0.000053,124815,12.81,0.0000,,,,,
6610,433258496,3.9007,,,0.000052,124845,12.85,0.0000,,,,,
6620,433913856,3.8287,,,0.000052,124829,12.89,0.0000,,,,,
6630,434569216,3.8552,,,0.000052,124837,12.92,0.0000,,,,,
6640,435224576,3.7905,,,0.000051,124826,12.95,0.0000,,,,,
6650,435879936,3.8846,,,0.000051,124832,12.98,0.0000,,,,,
6660,436535296,3.7844,,,0.000051,124817,13.00,0.0000,,,,,
6670,437190656,3.9871,,,0.000050,124804,13.03,0.0000,,,,,
6680,437846016,3.9740,,,0.000050,124821,13.05,0.0000,,,,,
6690,438501376,3.7599,,,0.000050,124824,13.07,0.0000,,,,,
6700,439156736,3.9833,,,0.000050,124786,13.08,0.0000,,,,,
6710,439812096,3.7039,,,0.000049,124815,13.10,0.0000,,,,,
6720,440467456,3.8346,,,0.000049,124832,13.11,0.0000,,,,,
6730,441122816,3.9204,,,0.000049,124835,13.12,0.0000,,,,,
6740,441778176,3.7663,,,0.000048,124846,13.13,0.0000,,,,,
6750,442433536,3.9207,,,0.000048,124806,13.14,0.0000,,,,,
6760,443088896,4.1228,,,0.000048,124822,13.15,0.0000,,,,,
6770,443744256,4.0170,,,0.000048,124803,13.16,0.0000,,,,,
6780,444399616,3.8760,,,0.000047,124815,13.17,0.0000,,,,,
6790,445054976,3.8115,,,0.000047,124819,13.17,0.0000,,,,,
6800,445710336,3.8669,,,0.000047,124824,13.18,0.0000,,,,,
6810,446365696,3.9551,,,0.000046,124831,13.18,0.0000,,,,,
6820,447021056,3.7854,,,0.000046,124837,13.19,0.0000,,,,,
6830,447676416,3.9332,,,0.000046,124843,13.19,0.0000,,,,,
6840,448331776,4.0609,,,0.000046,124839,13.20,0.0000,,,,,
6850,448987136,3.7186,,,0.000045,124818,13.20,0.0000,,,,,
6860,449642496,3.8788,,,0.000045,124831,13.20,0.0000,,,,,
6870,450297856,3.9161,,,0.000045,124803,13.21,0.0000,,,,,
6880,450953216,3.8177,,,0.000045,124799,13.21,0.0000,,,,,
6890,451608576,3.7241,,,0.000044,124815,13.21,0.0000,,,,,
6900,452263936,4.0026,,,0.000044,124794,13.21,0.0000,,,,,
6910,452919296,3.9139,,,0.000044,124787,13.21,0.0000,,,,,
6920,453574656,3.7813,,,0.000044,124812,13.21,0.0000,,,,,
6930,454230016,3.8439,,,0.000043,124817,13.22,0.0000,,,,,
6940,454885376,3.9331,,,0.000043,124822,13.22,0.0000,,,,,
6950,455540736,3.8218,,,0.000043,124821,13.22,0.0000,,,,,
6960,456196096,3.8226,,,0.000043,124835,13.22,0.0000,,,,,
6970,456851456,3.8318,,,0.000042,124821,13.22,0.0000,,,,,
6980,457506816,3.8657,,,0.000042,124826,13.22,0.0000,,,,,
6990,458162176,3.9550,,,0.000042,124850,13.22,0.0000,,,,,
7000,458752000,3.8753,4.0693,58.52,0.000042,,13.22,,,,,,
7000,458817536,3.7302,,,0.000042,10424,12.01,0.0000,,,,,
7000,458817536,,,,,,,,0.6422,6.65080,3.69007,3.0974,
7010,459472896,3.9839,,,0.000041,124828,12.13,0.0000,,,,,
7020,460128256,3.6950,,,0.000041,124811,12.24,0.0000,,,,,
7030,460783616,3.7736,,,0.000041,124824,12.34,0.0000,,,,,
7040,461438976,3.9772,,,0.000041,124814,12.43,0.0000,,,,,
7050,462094336,3.8834,,,0.000041,124835,12.51,0.0000,,,,,
7060,462749696,3.9048,,,0.000040,124832,12.58,0.0000,,,,,
7070,463405056,3.9369,,,0.000040,124828,12.65,0.0000,,,,,
7080,464060416,3.8230,,,0.000040,124810,12.71,0.0000,,,,,
7090,464715776,4.0869,,,0.000040,124822,12.76,0.0000,,,,,
7100,465371136,3.9813,,,0.000039,124817,12.80,0.0000,,,,,
7110,466026496,3.7964,,,0.000039,124846,12.85,0.0000,,,,,
7120,466681856,3.7414,,,0.000039,124805,12.89,0.0000,,,,,
7130,467337216,4.1057,,,0.000039,124818,12.92,0.0000,,,,,
7140,467992576,3.8363,,,0.000039,124814,12.95,0.0000,,,,,
7150,468647936,3.7174,,,0.000038,124822,12.98,0.0000,,,,,
7160,469303296,3.9499,,,0.000038,124826,13.00,0.0000,,,,,
7170,469958656,3.9638,,,0.000038,124827,13.03,0.0000,,,,,
7180,470614016,3.8810,,,0.000038,124832,13.05,0.0000,,,,,
7190,471269376,3.9443,,,0.000038,124828,13.07,0.0000,,,,,
7200,471924736,3.8119,,,0.000038,124828,13.08,0.0000,,,,,
7210,472580096,4.0209,,,0.000037,124831,13.10,0.0000,,,,,
7220,473235456,3.7901,,,0.000037,124818,13.11,0.0000,,,,,
7230,473890816,3.7056,,,0.000037,124814,13.12,0.0000,,,,,
7240,474546176,3.8284,,,0.000037,124838,13.13,0.0000,,,,,
7250,475201536,3.9403,,,0.000037,124834,13.14,0.0000,,,,,
7260,475856896,3.8561,,,0.000036,124832,13.15,0.0000,,,,,
7270,476512256,3.7035,,,0.000036,124842,13.16,0.0000,,,,,
7280,477167616,3.8353,,,0.000036,124839,13.17,0.0000,,,,,
7290,477822976,3.6359,,,0.000036,124800,13.17,0.0000,,,,,
7300,478478336,4.0611,,,0.000036,124823,13.18,0.0000,,,,,
7310,479133696,3.9322,,,0.000036,124807,13.18,0.0000,,,,,
7320,479789056,3.7272,,,0.000035,124827,13.19,0.0000,,,,,
7330,480444416,3.7361,,,0.000035,124826,13.19,0.0000,,,,,
7340,481099776,3.8731,,,0.000035,124814,13.20,0.0000,,,,,
7350,481755136,4.0003,,,0.000035,124829,13.20,0.0000,,,,,
7360,482410496,3.7691,,,0.000035,124810,13.20,0.0000,,,,,
7370,483065856,3.9050,,,0.000035,124816,13.21,0.0000,,,,,
7380,483721216,3.8755,,,0.000035,124889,13.21,0.0000,,,,,
7390,484376576,3.8272,,,0.000034,125101,13.21,0.0000,,,,,
