iter,tokens_seen,train_loss,val_loss,val_ppl,lr,tokens_per_sec,mfu,grad_norm,h_norm_mean,h_delta_mean,h_delta_min,attn_ent_mean,step_losses
1520,24920064,2.4349,,,0.000297,222593,18.46,0.0000,,,,,
1530,25083904,2.4969,,,0.000297,232817,17.41,0.0000,,,,,
1540,25247744,2.5049,,,0.000297,223264,16.43,0.0000,,,,,
1550,25411584,2.4277,,,0.000297,221899,15.54,0.0000,,,,,
1560,25575424,2.5150,,,0.000297,223117,14.75,0.0000,,,,,
1570,25739264,2.4829,,,0.000297,221802,14.03,0.0000,,,,,
1580,25903104,2.5080,,,0.000297,222892,13.38,0.0000,,,,,
1590,26066944,2.5071,,,0.000297,221454,12.80,0.0000,,,,,
1600,26230784,2.5371,,,0.000297,223033,12.28,0.0000,,,,,
1610,26394624,2.5215,,,0.000297,221672,11.81,0.0000,,,,,
1620,26558464,2.4658,,,0.000297,229860,11.41,0.0000,,,,,
1630,26722304,2.4686,,,0.000297,221980,11.03,0.0000,,,,,
1640,26886144,2.4375,,,0.000296,354839,11.13,0.0000,,,,,
1650,27049984,2.4454,,,0.000296,219230,10.77,0.0000,,,,,
1660,27213824,2.4347,,,0.000296,229049,10.47,0.0000,,,,,
1670,27377664,2.5122,,,0.000296,219751,10.17,0.0000,,,,,
1680,27541504,2.4191,,,0.000296,229664,9.94,0.0000,,,,,
1690,27705344,2.4478,,,0.000296,219705,9.69,0.0000,,,,,
1700,27869184,2.3731,,,0.000296,221479,9.48,0.0000,,,,,
1710,28033024,2.4277,,,0.000296,219783,9.28,0.0000,,,,,
1720,28196864,2.3451,,,0.000296,222174,9.11,0.0000,,,,,
1730,28360704,2.3772,,,0.000296,219953,8.95,0.0000,,,,,
1740,28524544,2.3657,,,0.000296,219017,8.80,0.0000,,,,,
1750,28688384,2.3868,,,0.000296,220383,8.67,0.0000,,,,,
1760,28852224,2.4025,,,0.000296,218585,8.55,0.0000,,,,,
1770,29016064,2.3923,,,0.000296,230499,8.48,0.0000,,,,,
1780,29179904,2.4389,,,0.000296,219736,8.38,0.0000,,,,,
1790,29343744,2.3810,,,0.000296,229786,8.32,0.0000,,,,,
1800,29507584,2.3676,,,0.000296,219325,8.24,0.0000,,,,,
1810,29671424,2.3454,,,0.000296,229618,8.20,0.0000,,,,,
1820,29835264,2.3521,,,0.000296,219942,8.13,0.0000,,,,,
1830,29999104,2.3191,,,0.000296,229100,8.10,0.0000,,,,,
1840,30162944,2.3966,,,0.000295,219910,8.03,0.0000,,,,,
1850,30326784,2.4468,,,0.000295,218212,7.97,0.0000,,,,,
1860,30490624,2.3698,,,0.000295,219688,7.93,0.0000,,,,,
1870,30654464,2.3600,,,0.000295,219055,7.88,0.0000,,,,,
1880,30818304,2.3227,,,0.000295,220339,7.84,0.0000,,,,,
