iter,tokens_seen,train_loss,val_loss,val_ppl,lr,tokens_per_sec,mfu,grad_norm,h_norm_mean,h_delta_mean,h_delta_min,attn_ent_mean,step_losses
4720,77348864,2.3167,,,0.000267,78122,2.15,0.0000,,,,,3.4055|2.6223|2.3807|2.3034|2.2786|2.2780
4730,77512704,2.2125,,,0.000267,78102,2.15,0.0000,,,,,3.3135|2.5289|2.2812|2.1987|2.1724|2.1733
4740,77676544,2.2607,,,0.000266,77995,2.15,0.0000,,,,,3.3229|2.5545|2.3184|2.2441|2.2222|2.2253
4750,77840384,2.2389,,,0.000266,78075,2.15,0.0000,,,,,3.3128|2.5445|2.3007|2.2246|2.2005|2.2012
4760,78004224,2.2306,,,0.000266,78044,2.15,0.0000,,,,,3.3288|2.5553|2.2930|2.2142|2.1902|2.1925
4770,78168064,2.2817,,,0.000266,78064,2.15,0.0000,,,,,3.3471|2.5764|2.3380|2.2666|2.2444|2.2454
4780,78331904,2.2383,,,0.000266,77819,2.16,0.0000,,,,,3.3022|2.5286|2.2979|2.2231|2.2001|2.2023
4790,78495744,2.2298,,,0.000266,78103,2.16,0.0000,,,,,3.2826|2.5191|2.2871|2.2140|2.1917|2.1946
4800,78659584,2.2470,,,0.000266,78104,2.16,0.0000,,,,,3.3255|2.5579|2.3119|2.2333|2.2083|2.2085
4810,78823424,2.2399,,,0.000265,78096,2.16,0.0000,,,,,3.2884|2.5459|2.3053|2.2267|2.2014|2.2024
4820,78987264,2.2987,,,0.000265,78081,2.16,0.0000,,,,,3.3663|2.5939|2.3579|2.2837|2.2607|2.2622
4830,79151104,2.3093,,,0.000265,77768,2.16,0.0000,,,,,3.4204|2.6242|2.3740|2.2932|2.2687|2.2712
4840,79314944,2.2431,,,0.000265,78106,2.16,0.0000,,,,,3.3176|2.5407|2.2953|2.2233|2.2035|2.2092
4850,79478784,2.3004,,,0.000265,78101,2.16,0.0000,,,,,3.3623|2.5837|2.3572|2.2846|2.2621|2.2655
4860,79642624,2.2662,,,0.000265,78095,2.16,0.0000,,,,,3.3783|2.5857|2.3311|2.2497|2.2254|2.2278
4870,79806464,2.2328,,,0.000265,78020,2.16,0.0000,,,,,3.2986|2.5248|2.2858|2.2142|2.1941|2.1987
4880,79970304,2.2496,,,0.000264,78060,2.16,0.0000,,,,,3.3125|2.5442|2.3085|2.2349|2.2118|2.2132
4890,80134144,2.1893,,,0.000264,78086,2.16,0.0000,,,,,3.2530|2.4863|2.2448|2.1721|2.1510|2.1541
4900,80297984,2.2655,,,0.000264,78043,2.16,0.0000,,,,,3.3472|2.5760|2.3290|2.2527|2.2277|2.2265
4910,80461824,2.2449,,,0.000264,77747,2.16,0.0000,,,,,3.3190|2.5515|2.3064|2.2296|2.2061|2.2078
4920,80625664,2.3035,,,0.000264,78059,2.16,0.0000,,,,,3.3917|2.6208|2.3731|2.2922|2.2649|2.2632
4930,80789504,2.3114,,,0.000264,77959,2.16,0.0000,,,,,3.3886|2.6149|2.3767|2.2989|2.2731|2.2730
4940,80953344,2.2007,,,0.000264,78098,2.16,0.0000,,,,,3.2569|2.5055|2.2573|2.1828|2.1618|2.1654
4950,81117184,2.3258,,,0.000263,78087,2.16,0.0000,,,,,3.4165|2.6482|2.3941|2.3104|2.2852|2.2872
4960,81281024,2.2035,,,0.000263,77995,2.16,0.0000,,,,,3.2755|2.5003|2.2631|2.1872|2.1649|2.1674
4970,81444864,2.3018,,,0.000263,78088,2.17,0.0000,,,,,3.3601|2.5984|2.3628|2.2889|2.2647|2.2643
4980,81608704,2.2753,,,0.000263,78087,2.17,0.0000,,,,,3.3534|2.5771|2.3344|2.2591|2.2366|2.2388
4990,81772544,2.2435,,,0.000263,78069,2.17,0.0000,,,,,3.3129|2.5447|2.2996|2.2255|2.2044|2.2083
5000,81920000,2.2667,2.2622,9.60,0.000263,,2.17,,,,,,
5000,81936384,2.2638,,,0.000263,889,1.95,0.0000,,,,,3.3364|2.5708|2.3229|2.2469|2.2243|2.2276
5010,82100224,2.2527,,,0.000263,77984,1.97,0.0000,,,,,3.3016|2.5505|2.3139|2.2393|2.2151|2.2158
5020,82264064,2.2282,,,0.000262,77702,1.99,0.0000,,,,,3.3097|2.5208|2.2822|2.2092|2.1894|2.1934
5030,82427904,2.2073,,,0.000262,78092,2.01,0.0000,,,,,3.3014|2.5145|2.2680|2.1923|2.1686|2.1693
5040,82591744,2.1874,,,0.000262,78106,2.03,0.0000,,,,,3.2622|2.4983|2.2507|2.1723|2.1483|2.1498
5050,82755584,2.3177,,,0.000262,78100,2.04,0.0000,,,,,3.4075|2.6289|2.3839|2.3046|2.2788|2.2787
5060,82919424,2.2554,,,0.000262,77953,2.05,0.0000,,,,,3.3047|2.5479|2.3128|2.2399|2.2179|2.2198
5070,83083264,2.2325,,,0.000262,78041,2.06,0.0000,,,,,3.3095|2.5306|2.2895|2.2147|2.1931|2.1972
5080,83247104,2.1957,,,0.000262,78009,2.07,0.0000,,,,,3.2776|2.4979|2.2564|2.1817|2.1579|2.1579
5090,83410944,2.2590,,,0.000261,77911,2.08,0.0000,,,,,3.3502|2.5751|2.3261|2.2459|2.2202|2.2193
5100,83574784,2.2458,,,0.000261,77987,2.09,0.0000,,,,,3.3235|2.5439|2.3027|2.2287|2.2070|2.2100
5110,83738624,2.2695,,,0.000261,78096,2.10,0.0000,,,,,3.3424|2.5725|2.3303|2.2548|2.2312|2.2323
5120,83902464,2.2496,,,0.000261,78117,2.11,0.0000,,,,,3.3367|2.5583|2.3142|2.2360|2.2109|2.2111
5130,84066304,2.2531,,,0.000261,78074,2.11,0.0000,,,,,3.3095|2.5458|2.3076|2.2357|2.2151|2.2183
5140,84230144,2.2825,,,0.000261,78091,2.12,0.0000,,,,,3.3425|2.5749|2.3398|2.2652|2.2440|2.2474
5150,84393984,2.2327,,,0.000260,77781,2.12,0.0000,,,,,3.2916|2.5343|2.2890|2.2150|2.1941|2.1974
5160,84557824,2.2342,,,0.000260,78112,2.13,0.0000,,,,,3.3105|2.5439|2.2986|2.2203|2.1954|2.1961
5170,84721664,2.2626,,,0.000260,77773,2.13,0.0000,,,,,3.3250|2.5652|2.3207|2.2465|2.2242|2.2264
5180,84885504,2.3444,,,0.000260,78008,2.13,0.0000,,,,,3.4325|2.6591|2.4088|2.3293|2.3046|2.3063
5190,85049344,2.2604,,,0.000260,77919,2.14,0.0000,,,,,3.3095|2.5506|2.3164|2.2438|2.2227|2.2254
5200,85213184,2.1791,,,0.000260,78174,2.14,0.0000,,,,,3.2562|2.4820|2.2334|2.1597|2.1396|2.1444
5210,85377024,2.2412,,,0.000260,78132,2.14,0.0000,,,,,3.2839|2.5399|2.3020|2.2261|2.2033|2.2050
5220,85540864,2.2874,,,0.000259,78140,2.15,0.0000,,,,,3.3615|2.5996|2.3555|2.2767|2.2495|2.2474
5230,85704704,2.2461,,,0.000259,77748,2.15,0.0000,,,,,3.3115|2.5496|2.3096|2.2332|2.2085|2.2079
5240,85868544,2.2292,,,0.000259,78095,2.15,0.0000,,,,,3.3220|2.5283|2.2902|2.2143|2.1907|2.1917
5250,86032384,2.2020,,,0.000259,78098,2.15,0.0000,,,,,3.2905|2.5005|2.2557|2.1824|2.1625|2.1673
5260,86196224,2.1674,,,0.000259,78083,2.15,0.0000,,,,,3.2223|2.4637|2.2305|2.1553|2.1304|2.1296
5270,86360064,2.2844,,,0.000259,78110,2.15,0.0000,,,,,3.3522|2.5690|2.3386|2.2678|2.2467|2.2494
5280,86523904,2.2504,,,0.000258,78030,2.16,0.0000,,,,,3.3077|2.5416|2.3034|2.2324|2.2121|2.2162
5290,86687744,2.3097,,,0.000258,78059,2.16,0.0000,,,,,3.3785|2.6218|2.3728|2.2954|2.2713|2.2717
5300,86851584,2.2400,,,0.000258,78089,2.16,0.0000,,,,,3.3351|2.5499|2.3032|2.2253|2.2006|2.2018
5310,87015424,2.2695,,,0.000258,78090,2.16,0.0000,,,,,3.3108|2.5552|2.3260|2.2544|2.2326|2.2342
5320,87179264,2.2709,,,0.000258,78111,2.16,0.0000,,,,,3.3590|2.5739|2.3286|2.2527|2.2313|2.2350
5330,87343104,2.2292,,,0.000258,78098,2.16,0.0000,,,,,3.3058|2.5403|2.2939|2.2156|2.1906|2.1908
5340,87506944,2.2143,,,0.000258,77965,2.16,0.0000,,,,,3.2863|2.5124|2.2728|2.1982|2.1757|2.1781
5350,87670784,2.2130,,,0.000257,78129,2.16,0.0000,,,,,3.2804|2.5125|2.2741|2.1983|2.1747|2.1761
5360,87834624,2.2283,,,0.000257,78079,2.16,0.0000,,,,,3.3208|2.5368|2.2896|2.2122|2.1888|2.1911
5370,87998464,2.2854,,,0.000257,77826,2.16,0.0000,,,,,3.3587|2.5900|2.3450|2.2691|2.2464|2.2490
5380,88162304,2.2498,,,0.000257,78066,2.16,0.0000,,,,,3.3120|2.5436|2.3051|2.2326|2.2117|2.2146
5390,88326144,2.2522,,,0.000257,78092,2.16,0.0000,,,,,3.3575|2.5676|2.3158|2.2363|2.2119|2.2141
5400,88489984,2.1179,,,0.000257,78073,2.16,0.0000,,,,,3.2205|2.4295|2.1784|2.1012|2.0777|2.0807
5410,88653824,2.2155,,,0.000256,77902,2.16,0.0000,,,,,3.2966|2.5179|2.2767|2.2023|2.1783|2.1771
5420,88817664,2.2550,,,0.000256,78050,2.16,0.0000,,,,,3.3267|2.5489|2.3125|2.2393|2.2167|2.2190
5430,88981504,2.2334,,,0.000256,78080,2.16,0.0000,,,,,3.3091|2.5389|2.2952|2.2194|2.1954|2.1955
5440,89145344,2.2643,,,0.000256,78075,2.17,0.0000,,,,,3.3534|2.5696|2.3290|2.2502|2.2254|2.2260
5450,89309184,2.2301,,,0.000256,78073,2.17,0.0000,,,,,3.3080|2.5348|2.2935|2.2158|2.1912|2.1926
5460,89473024,2.2144,,,0.000256,77913,2.17,0.0000,,,,,3.2880|2.5103|2.2715|2.1988|2.1768|2.1779
5470,89636864,2.2156,,,0.000255,78024,2.17,0.0000,,,,,3.3092|2.5152|2.2713|2.1991|2.1775|2.1790
5480,89800704,2.3719,,,0.000255,78049,2.17,0.0000,,,,,3.4294|2.6709|2.4335|2.3581|2.3343|2.3346
5490,89964544,2.1955,,,0.000255,77862,2.17,0.0000,,,,,3.2738|2.5065|2.2588|2.1812|2.1569|2.1573
5500,90112000,2.2434,2.2331,9.33,0.000255,,2.17,,,,,,
5500,90128384,2.2712,,,0.000255,889,1.95,0.0000,,,,,3.3274|2.5670|2.3292|2.2561|2.2338|2.2349
5510,90292224,2.1831,,,0.000255,78078,1.97,0.0000,,,,,3.2291|2.4810|2.2405|2.1678|2.1459|2.1471
5520,90456064,2.1681,,,0.000255,78139,1.99,0.0000,,,,,3.2538|2.4870|2.2329|2.1520|2.1278|2.1304
5530,90619904,2.2221,,,0.000255,78054,2.01,0.0000,,,,,3.2927|2.5231|2.2799|2.2061|2.1835|2.1859
5540,90783744,2.2551,,,0.000254,78091,2.03,0.0000,,,,,3.3264|2.5502|2.3143|2.2395|2.2169|2.2188
5550,90947584,2.3480,,,0.000254,78038,2.04,0.0000,,,,,3.4094|2.6360|2.4011|2.3302|2.3100|2.3137
5560,91111424,2.1868,,,0.000254,78063,2.05,0.0000,,,,,3.2465|2.4833|2.2449|2.1707|2.1485|2.1510
5570,91275264,2.2294,,,0.000254,78010,2.06,0.0000,,,,,3.3102|2.5333|2.2917|2.2142|2.1906|2.1921
5580,91439104,2.2801,,,0.000254,78075,2.07,0.0000,,,,,3.3451|2.5793|2.3350|2.2618|2.2413|2.2451
5590,91602944,2.1817,,,0.000254,78015,2.08,0.0000,,,,,3.2531|2.4748|2.2335|2.1623|2.1428|2.1477
5600,91766784,2.2062,,,0.000253,78055,2.09,0.0000,,,,,3.2822|2.5020|2.2599|2.1862|2.1670|2.1720
5610,91930624,2.2690,,,0.000253,77945,2.10,0.0000,,,,,3.3294|2.5752|2.3329|2.2540|2.2301|2.2318
5620,92094464,2.2467,,,0.000253,77875,2.11,0.0000,,,,,3.3324|2.5463|2.3062|2.2313|2.2084|2.2095
5630,92258304,2.2865,,,0.000253,77991,2.11,0.0000,,,,,3.3567|2.5863|2.3470|2.2704|2.2478|2.2501
5640,92422144,2.2204,,,0.000253,77726,2.12,0.0000,,,,,3.3074|2.5335|2.2863|2.2061|2.1809|2.1820
5650,92585984,2.1725,,,0.000253,78069,2.12,0.0000,,,,,3.2532|2.4902|2.2413|2.1605|2.1336|2.1326
5660,92749824,2.2515,,,0.000252,78098,2.13,0.0000,,,,,3.3323|2.5567|2.3094|2.2346|2.2127|2.2151
5670,92913664,2.2636,,,0.000252,78071,2.13,0.0000,,,,,3.3668|2.5753|2.3237|2.2470|2.2239|2.2261
5680,93077504,2.1766,,,0.000252,78100,2.13,0.0000,,,,,3.2550|2.4784|2.2336|2.1598|2.1376|2.1405
5690,93241344,2.2083,,,0.000252,78129,2.14,0.0000,,,,,3.2839|2.5007|2.2647|2.1923|2.1702|2.1724
5700,93405184,2.2106,,,0.000252,78097,2.14,0.0000,,,,,3.3025|2.5258|2.2775|2.1982|2.1718|2.1710
5710,93569024,2.1488,,,0.000252,78090,2.14,0.0000,,,,,3.2338|2.4498|2.2077|2.1316|2.1096|2.1126
5720,93732864,2.2695,,,0.000251,78064,2.15,0.0000,,,,,3.3460|2.5608|2.3247|2.2537|2.2317|2.2335
5730,93896704,2.2314,,,0.000251,78022,2.15,0.0000,,,,,3.3300|2.5277|2.2889|2.2156|2.1929|2.1945
5740,94060544,2.2319,,,0.000251,78038,2.15,0.0000,,,,,3.2849|2.5153|2.2846|2.2142|2.1944|2.1979
5750,94224384,2.2627,,,0.000251,77785,2.15,0.0000,,,,,3.3217|2.5577|2.3222|2.2477|2.2246|2.2266
5760,94388224,2.2409,,,0.000251,78020,2.15,0.0000,,,,,3.3184|2.5427|2.3044|2.2264|2.2021|2.2034
5770,94552064,2.1889,,,0.000251,78039,2.15,0.0000,,,,,3.2628|2.4897|2.2490|2.1756|2.1519|2.1509
5780,94715904,2.2129,,,0.000250,78017,2.16,0.0000,,,,,3.2545|2.4902|2.2640|2.1969|2.1770|2.1786
5790,94879744,2.1603,,,0.000250,78098,2.16,0.0000,,,,,3.2353|2.4527|2.2135|2.1419|2.1214|2.1258
5800,95043584,2.1747,,,0.000250,78052,2.16,0.0000,,,,,3.2553|2.4791|2.2319|2.1570|2.1353|2.1389
5810,95207424,2.1735,,,0.000250,78064,2.16,0.0000,,,,,3.2652|2.4774|2.2277|2.1537|2.1336|2.1385
5820,95371264,2.2097,,,0.000250,78051,2.16,0.0000,,,,,3.2908|2.5121|2.2689|2.1938|2.1707|2.1730
5830,95535104,2.2940,,,0.000250,78092,2.16,0.0000,,,,,3.3744|2.6026|2.3567|2.2798|2.2552|2.2562
5840,95698944,2.2445,,,0.000249,78092,2.16,0.0000,,,,,3.3020|2.5318|2.2988|2.2274|2.2067|2.2100
5850,95862784,2.2337,,,0.000249,78085,2.16,0.0000,,,,,3.2869|2.5252|2.2889|2.2167|2.1953|2.1990
5860,96026624,2.2219,,,0.000249,78049,2.16,0.0000,,,,,3.2914|2.5207|2.2740|2.2015|2.1823|2.1881
5870,96190464,2.2644,,,0.000249,77796,2.16,0.0000,,,,,3.3600|2.5688|2.3210|2.2461|2.2246|2.2286
5880,96354304,2.2092,,,0.000249,78032,2.16,0.0000,,,,,3.2762|2.5061|2.2687|2.1941|2.1712|2.1726
5890,96518144,2.1917,,,0.000249,78077,2.16,0.0000,,,,,3.2347|2.4709|2.2406|2.1727|2.1542|2.1589
5900,96681984,2.1682,,,0.000248,78073,2.16,0.0000,,,,,3.2312|2.4547|2.2185|2.1481|2.1294|2.1352
5910,96845824,2.1602,,,0.000248,78098,2.16,0.0000,,,,,3.2623|2.4602|2.2180|2.1436|2.1214|2.1234
5920,97009664,2.2955,,,0.000248,78078,2.16,0.0000,,,,,3.3962|2.6064|2.3629|2.2833|2.2569|2.2555
5930,97173504,2.2726,,,0.000248,78051,2.16,0.0000,,,,,3.3346|2.5623|2.3253|2.2553|2.2350|2.2378
5940,97337344,2.2134,,,0.000248,78052,2.17,0.0000,,,,,3.2964|2.5187|2.2761|2.1984|2.1745|2.1759
5950,97501184,2.2266,,,0.000248,78060,2.17,0.0000,,,,,3.2881|2.5179|2.2859|2.2133|2.1896|2.1897
5960,97665024,2.2440,,,0.000247,78092,2.17,0.0000,,,,,3.2761|2.5167|2.2953|2.2270|2.2076|2.2107
5970,97828864,2.2285,,,0.000247,77730,2.16,0.0000,,,,,3.2998|2.5306|2.2869|2.2135|2.1911|2.1914
5980,97992704,2.2308,,,0.000247,78006,2.17,0.0000,,,,,3.3231|2.5309|2.2880|2.2137|2.1921|2.1943
5990,98156544,2.2243,,,0.000247,77930,2.16,0.0000,,,,,3.3012|2.5134|2.2728|2.2035|2.1855|2.1911
6000,98304000,2.2092,2.2123,9.14,0.000247,,2.16,,,,,,
6000,98320384,2.2259,,,0.000247,888,1.95,0.0000,,,,,3.3125|2.5171|2.2817|2.2097|2.1876|2.1900
6010,98484224,2.2225,,,0.000247,78068,1.97,0.0000,,,,,3.2957|2.5159|2.2816|2.2077|2.1847|2.1859
6020,98648064,2.2248,,,0.000246,78087,1.99,0.0000,,,,,3.2835|2.4986|2.2727|2.2069|2.1882|2.1914
6030,98811904,2.2045,,,0.000246,78078,2.01,0.0000,,,,,3.2575|2.5008|2.2644|2.1905|2.1673|2.1677
6040,98975744,2.1826,,,0.000246,78190,2.03,0.0000,,,,,3.2556|2.4780|2.2380|2.1648|2.1440|2.1474
6050,99139584,2.2169,,,0.000246,78055,2.04,0.0000,,,,,3.2922|2.5149|2.2715|2.1987|2.1780|2.1818
6060,99303424,2.1931,,,0.000246,78045,2.05,0.0000,,,,,3.2602|2.4842|2.2508|2.1782|2.1555|2.1568
6070,99467264,2.1476,,,0.000246,78046,2.06,0.0000,,,,,3.2155|2.4419|2.2045|2.1313|2.1095|2.1119
6080,99631104,2.1888,,,0.000245,78039,2.07,0.0000,,,,,3.2558|2.4879|2.2504|2.1751|2.1512|2.1513
6090,99794944,2.1298,,,0.000245,78044,2.08,0.0000,,,,,3.2228|2.4315|2.1918|2.1148|2.0912|2.0921
6100,99958784,2.1352,,,0.000245,78088,2.09,0.0000,,,,,3.1964|2.4195|2.1885|2.1191|2.0980|2.1003
6110,100122624,2.2652,,,0.000245,78068,2.10,0.0000,,,,,3.3273|2.5606|2.3226|2.2494|2.2269|2.2295
6120,100286464,2.3825,,,0.000245,78067,2.11,0.0000,,,,,3.4260|2.6841|2.4422|2.3681|2.3449|2.3460
6130,100450304,2.2069,,,0.000245,77549,2.11,0.0000,,,,,3.2488|2.4962|2.2630|2.1910|2.1696|2.1719
6140,100614144,2.2662,,,0.000244,78009,2.12,0.0000,,,,,3.3342|2.5577|2.3204|2.2494|2.2287|2.2309
6150,100777984,2.1647,,,0.000244,78040,2.12,0.0000,,,,,3.2172|2.4456|2.2188|2.1490|2.1276|2.1300
6160,100941824,2.2660,,,0.000244,77775,2.13,0.0000,,,,,3.3220|2.5551|2.3200|2.2486|2.2283|2.2314
6170,101105664,2.1853,,,0.000244,78050,2.13,0.0000,,,,,3.2456|2.4784|2.2397|2.1683|2.1476|2.1502
6180,101269504,2.2703,,,0.000244,77995,2.13,0.0000,,,,,3.3362|2.5620|2.3271|2.2550|2.2328|2.2341
6190,101433344,2.2158,,,0.000243,77905,2.14,0.0000,,,,,3.2726|2.5039|2.2671|2.1964|2.1769|2.1827
6200,101597184,2.2029,,,0.000243,77977,2.14,0.0000,,,,,3.2832|2.5024|2.2590|2.1855|2.1645|2.1670
6210,101761024,2.2695,,,0.000243,77952,2.14,0.0000,,,,,3.3123|2.5504|2.3199|2.2514|2.2324|2.2361
6220,101924864,2.1925,,,0.000243,78002,2.14,0.0000,,,,,3.2500|2.4937|2.2516|2.1765|2.1542|2.1563
6230,102088704,2.1453,,,0.000243,78048,2.15,0.0000,,,,,3.2227|2.4375|2.2006|2.1274|2.1068|2.1101
6240,102252544,2.2370,,,0.000243,77788,2.15,0.0000,,,,,3.2964|2.5273|2.2935|2.2212|2.1996|2.2013
6250,102416384,2.1972,,,0.000242,78119,2.15,0.0000,,,,,3.2639|2.4855|2.2531|2.1828|2.1602|2.1609
6260,102580224,2.2217,,,0.000242,78050,2.15,0.0000,,,,,3.2879|2.5216|2.2784|2.2040|2.1830|2.1864
6270,102744064,2.1254,,,0.000242,78109,2.15,0.0000,,,,,3.2043|2.4305|2.1835|2.1083|2.0863|2.0892
6280,102907904,2.1414,,,0.000242,78076,2.15,0.0000,,,,,3.2069|2.4378|2.2002|2.1262|2.1034|2.1051
6290,103071744,2.1590,,,0.000242,78078,2.16,0.0000,,,,,3.2232|2.4489|2.2104|2.1402|2.1208|2.1249
6300,103235584,2.2263,,,0.000242,78096,2.16,0.0000,,,,,3.2868|2.5153|2.2782|2.2082|2.1883|2.1920
6310,103399424,2.2232,,,0.000241,78131,2.16,0.0000,,,,,3.3065|2.5376|2.2856|2.2072|2.1835|2.1858
6320,103563264,2.1199,,,0.000241,78051,2.16,0.0000,,,,,3.1910|2.4182|2.1815|2.1065|2.0824|2.0821
6330,103727104,2.1990,,,0.000241,78057,2.16,0.0000,,,,,3.2746|2.5002|2.2583|2.1843|2.1609|2.1618
6340,103890944,2.1912,,,0.000241,78040,2.16,0.0000,,,,,3.2622|2.4892|2.2481|2.1744|2.1529|2.1554
6350,104054784,2.2235,,,0.000241,78066,2.16,0.0000,,,,,3.2938|2.5126|2.2723|2.2023|2.1847|2.1906
6360,104218624,2.2161,,,0.000240,78025,2.16,0.0000,,,,,3.2869|2.4985|2.2675|2.1986|2.1787|2.1816
6370,104382464,2.1774,,,0.000240,78089,2.16,0.0000,,,,,3.2230|2.4574|2.2313|2.1617|2.1409|2.1427
6380,104546304,2.2141,,,0.000240,78040,2.16,0.0000,,,,,3.3101|2.5241|2.2768|2.1997|2.1755|2.1756
6390,104710144,2.1936,,,0.000240,78097,2.16,0.0000,,,,,3.2545|2.4894|2.2525|2.1792|2.1562|2.1569
6400,104873984,2.2440,,,0.000240,78085,2.16,0.0000,,,,,3.3299|2.5514|2.3037|2.2282|2.2050|2.2069
6410,105037824,2.1688,,,0.000240,78073,2.16,0.0000,,,,,3.2366|2.4696|2.2248|2.1510|2.1301|2.1335
6420,105201664,2.1832,,,0.000239,78097,2.16,0.0000,,,,,3.2552|2.4785|2.2390|2.1671|2.1454|2.1472
6430,105365504,2.2397,,,0.000239,78051,2.17,0.0000,,,,,3.3022|2.5367|2.2982|2.2248|2.2019|2.2034
6440,105529344,2.1566,,,0.000239,78058,2.17,0.0000,,,,,3.2351|2.4598|2.2208|2.1450|2.1191|2.1175
6450,105693184,2.1806,,,0.000239,78061,2.17,0.0000,,,,,3.2420|2.4766|2.2415|2.1676|2.1432|2.1433
6460,105857024,2.2096,,,0.000239,78047,2.17,0.0000,,,,,3.2696|2.5010|2.2648|2.1939|2.1721|2.1740
6470,106020864,2.2390,,,0.000239,77763,2.17,0.0000,,,,,3.2995|2.5324|2.2968|2.2249|2.2022|2.2023
6480,106184704,2.1836,,,0.000238,77756,2.16,0.0000,,,,,3.2631|2.4799|2.2405|2.1661|2.1445|2.1481
6490,106348544,2.2320,,,0.000238,78114,2.17,0.0000,,,,,3.2899|2.5274|2.2886|2.2163|2.1943|2.1962
6500,106496000,2.1950,2.1956,8.99,0.000238,,2.17,,,,,,
6500,106512384,2.2407,,,0.000238,889,1.95,0.0000,,,,,3.3057|2.5323|2.2934|2.2214|2.2018|2.2069
6510,106676224,2.1749,,,0.000238,78035,1.97,0.0000,,,,,3.2444|2.4638|2.2305|2.1594|2.1376|2.1390
6520,106840064,2.1474,,,0.000238,77967,1.99,0.0000,,,,,3.2197|2.4350|2.2036|2.1310|2.1092|2.1120
6530,107003904,2.2279,,,0.000237,77964,2.01,0.0000,,,,,3.3025|2.5250|2.2847|2.2117|2.1897|2.1918
6540,107167744,2.1664,,,0.000237,78231,2.03,0.0000,,,,,3.2352|2.4652|2.2220|2.1491|2.1278|2.1309
6550,107331584,2.2530,,,0.000237,78008,2.04,0.0000,,,,,3.3578|2.5629|2.3142|2.2383|2.2140|2.2146
6560,107495424,2.1794,,,0.000237,77903,2.05,0.0000,,,,,3.2373|2.4678|2.2340|2.1626|2.1416|2.1447
6570,107659264,2.2635,,,0.000237,77951,2.06,0.0000,,,,,3.3429|2.5703|2.3286|2.2501|2.2248|2.2252
6580,107823104,2.1556,,,0.000237,78019,2.07,0.0000,,,,,3.2285|2.4518|2.2130|2.1397|2.1174|2.1195
6590,107986944,2.2187,,,0.000236,78086,2.08,0.0000,,,,,3.2710|2.5041|2.2719|2.2022|2.1813|2.1842
6600,108150784,2.0956,,,0.000236,78004,2.09,0.0000,,,,,3.1817|2.4224|2.1636|2.0827|2.0561|2.0556
6610,108314624,2.1996,,,0.000236,77976,2.10,0.0000,,,,,3.2480|2.4990|2.2579|2.1840|2.1615|2.1639
6620,108478464,2.1903,,,0.000236,78033,2.11,0.0000,,,,,3.2343|2.4725|2.2442|2.1746|2.1535|2.1556
6630,108642304,2.0703,,,0.000236,78054,2.11,0.0000,,,,,3.1263|2.3703|2.1299|2.0562|2.0332|2.0332
6640,108806144,2.2042,,,0.000235,78080,2.12,0.0000,,,,,3.2942|2.5205|2.2696|2.1919|2.1659|2.1644
6650,108969984,2.2680,,,0.000235,78051,2.12,0.0000,,,,,3.3481|2.5741|2.3279|2.2513|2.2289|2.2314
6660,109133824,2.2105,,,0.000235,78002,2.13,0.0000,,,,,3.2746|2.5043|2.2666|2.1945|2.1729|2.1747
6670,109297664,2.2608,,,0.000235,77868,2.13,0.0000,,,,,3.3017|2.5414|2.3125|2.2429|2.2236|2.2274
6680,109461504,2.2018,,,0.000235,77991,2.13,0.0000,,,,,3.2852|2.5153|2.2667|2.1886|2.1634|2.1628
6690,109625344,2.2517,,,0.000235,78033,2.14,0.0000,,,,,3.3138|2.5517|2.3083|2.2347|2.2130|2.2164
6700,109789184,2.2066,,,0.000234,77979,2.14,0.0000,,,,,3.2869|2.5023|2.2576|2.1879|2.1681|2.1720
6710,109953024,2.2217,,,0.000234,77659,2.14,0.0000,,,,,3.2812|2.5175|2.2828|2.2085|2.1846|2.1844
6720,110116864,2.2231,,,0.000234,77904,2.14,0.0000,,,,,3.2956|2.5168|2.2780|2.2070|2.1856|2.1872
6730,110280704,2.2909,,,0.000234,78023,2.15,0.0000,,,,,3.3409|2.5778|2.3450|2.2737|2.2530|2.2567
6740,110444544,2.2132,,,0.000234,77809,2.15,0.0000,,,,,3.3246|2.5361|2.2816|2.2010|2.1743|2.1722
6750,110608384,2.1076,,,0.000233,78035,2.15,0.0000,,,,,3.1799|2.3922|2.1585|2.0898|2.0699|2.0732
6760,110772224,2.0996,,,0.000233,78067,2.15,0.0000,,,,,3.1522|2.3757|2.1510|2.0829|2.0624|2.0659
6770,110936064,2.2936,,,0.000233,78154,2.15,0.0000,,,,,3.3389|2.5837|2.3516|2.2791|2.2564|2.2578
6780,111099904,2.1518,,,0.000233,77733,2.15,0.0000,,,,,3.2433|2.4455|2.2025|2.1333|2.1140|2.1165
6790,111263744,2.2405,,,0.000233,77652,2.15,0.0000,,,,,3.3156|2.5367|2.2924|2.2226|2.2024|2.2054
6800,111427584,2.1497,,,0.000232,78517,2.16,0.0000,,,,,3.2421|2.4498|2.2066|2.1333|2.1114|2.1129
6810,111591424,2.1802,,,0.000232,77708,2.16,0.0000,,,,,3.2343|2.4753|2.2359|2.1636|2.1422|2.1449
6820,111755264,2.1836,,,0.000232,78139,2.16,0.0000,,,,,3.2614|2.4836|2.2436|2.1698|2.1461|2.1458
